Time,Elevation
2020-05-09 09:16:00,0.0311184034021853
2020-05-09 09:19:59,0.0310883867582029
2020-05-09 09:14:00,0.0309090813797487
2020-05-09 09:17:59,0.0309051091378363
2020-05-09 09:14:59,0.0307889249375364
2020-05-09 09:22:00,0.0307361130215774
2020-05-09 09:17:00,0.0307284277954823
2020-03-30 12:41:00,0.030717490653512
2020-12-18 19:05:59,0.0306763546019141
2020-03-30 12:39:59,0.0306746511805137
2018-12-26 21:08:59,0.0306674595162386
2020-05-09 09:13:00,0.0306590217074433
2020-05-09 09:20:59,0.0306290582860471
2020-12-18 19:10:00,0.030628676326959
2020-03-30 12:39:00,0.0306054140730514
2020-12-18 19:07:00,0.0305828505671052
2020-12-18 19:09:00,0.0305574214259789
2020-05-09 09:22:59,0.0304760350900478
2020-12-18 19:10:59,0.0304452608794258
2020-03-30 12:42:59,0.0303700285752433
2020-03-13 12:31:59,0.0303149240482073
2020-05-09 09:11:59,0.030274544898912
2021-03-31 10:55:59,0.0301341889869917
2018-12-26 20:48:00,0.0301017797841892
2020-03-13 12:31:00,0.0300786255035175
2020-03-30 12:38:00,0.030063212527055
2020-03-13 12:30:00,0.0300476876633833
2020-05-09 09:11:00,0.0299877599328168
2020-05-09 09:24:00,0.0299657784739018
2020-03-30 12:45:00,0.029919891059001
2021-03-31 10:55:00,0.0299183004793629
2020-03-30 12:44:00,0.0298641699865202
2021-03-31 10:57:00,0.0298553013880865
2020-12-18 19:04:59,0.0298096082753187
2020-12-18 19:13:00,0.029788098955787
2018-12-26 21:10:00,0.0297631561863979
2021-03-31 10:54:00,0.0297572748492611
2020-03-13 12:33:00,0.029736338030716
2020-03-13 12:33:59,0.0297130021858502
2020-05-09 09:10:00,0.0296964557881812
2021-03-31 10:52:59,0.0295681210785461
2020-12-18 19:07:59,0.0295297911740015
2021-03-31 10:58:00,0.0294607987000615
2020-12-18 19:12:00,0.0294245700882914
2020-03-30 12:45:59,0.029390947595094
2020-05-09 09:08:59,0.0293570214427672
2020-03-13 12:28:59,0.0293531657927933
2020-05-09 09:25:00,0.0293230263885834
2020-12-18 19:13:59,0.0293157124857623
2019-12-28 18:14:00,0.0291563597904448
2020-03-30 12:36:59,0.0291419986856935
2021-03-31 10:52:00,0.0291152881503818
2019-12-26 17:32:59,0.0290969777915587
2019-12-26 17:34:00,0.0290852131707172
2020-03-13 12:34:59,0.029025861247981
2020-05-09 09:25:59,0.0290162620495161
2019-12-28 18:14:59,0.0289374913748486
2019-12-26 17:32:00,0.0288553219848989
2019-12-26 17:31:00,0.0288266444736137
2019-12-26 17:34:59,0.0288081393986426
2019-12-26 17:29:59,0.0287637039815314
2021-03-31 10:58:59,0.0286889019400636
2020-12-18 19:04:00,0.028683886582982
2020-03-30 12:36:00,0.0286072660003905
2020-03-13 12:28:00,0.028545865158069
2020-03-13 12:36:00,0.0283764199507143
2020-05-09 09:08:00,0.0283121858761561
2020-03-13 12:36:59,0.0282815830290087
2020-03-30 12:34:59,0.028274237923958
2019-12-28 18:42:00,0.0282504849999964
2021-03-31 10:50:59,0.0282492050481535
2020-12-18 19:15:00,0.0282431456817883
2020-12-18 19:16:00,0.0282076835470633
2021-03-31 22:23:00,0.0281785531435226
2019-12-26 17:35:59,0.0281761377528097
2020-03-30 12:47:00,0.0281616275747654
2019-12-28 18:41:00,0.0281484057887325
2021-03-31 22:24:00,0.0281415254622098
2019-12-26 17:29:00,0.028119629231143
2020-12-18 19:02:59,0.0280970245225878
2020-05-09 09:27:00,0.0279936035302419
2021-03-31 11:00:00,0.0279471921250872
2021-03-31 22:21:59,0.027864703300595
2021-03-31 22:24:59,0.0278392746926855
2018-12-26 21:11:00,0.0277805428444799
2019-12-26 17:37:00,0.0277604451841672
2020-03-13 12:27:00,0.0277431310243271
2021-03-30 21:14:59,0.0277063804591155
2021-03-30 21:16:00,0.0276520188490881
2021-03-31 22:21:00,0.0276346814963708
2020-05-09 09:06:59,0.0276125880659336
2021-03-31 22:26:00,0.0276014252715891
2019-12-26 17:28:00,0.0275561989459297
2021-03-30 21:17:00,0.0275275929505771
2021-03-30 21:17:59,0.0274612002432633
2020-11-16 18:45:00,0.0274164760429877
2018-12-26 20:46:59,0.02739073648271
2021-03-31 10:49:59,0.0273514407548128
2020-03-30 12:33:59,0.0273471879073797
2019-08-19 07:57:00,0.0273069625907858
2020-11-16 18:45:59,0.027265380053169
2019-12-26 17:37:59,0.0272121776988781
2021-03-30 21:19:00,0.0272086082080736
2019-08-19 08:00:00,0.0271857505274198
2019-08-19 07:58:00,0.0271471106815183
2021-03-31 22:19:59,0.0271155532943006
2021-03-31 22:27:00,0.0270985616361693
2021-03-31 11:01:00,0.0270912502721561
2020-11-16 18:47:00,0.0270841802330049
2020-11-16 18:44:00,0.027068841200965
2020-03-30 12:47:59,0.02704953897804
2021-03-30 21:19:59,0.027041434324854
2021-03-30 21:14:00,0.0270261102995712
2020-11-16 18:48:59,0.0269835071116598
2019-08-19 07:58:59,0.026956861266297
2019-08-19 07:55:00,0.0269499906763473
2021-03-31 22:27:59,0.0269477882223807
2019-12-26 17:39:00,0.0268815735937135
2019-08-19 07:55:59,0.0268519729329626
2020-11-16 18:42:59,0.0268053185240071
2018-12-26 21:11:59,0.0268028339119361
2019-12-26 17:40:00,0.0267681623356377
2020-05-09 09:28:00,0.0267250283347794
2020-12-18 19:02:00,0.0266979070900093
2020-11-16 18:47:59,0.0266391435852499
2020-03-13 12:38:00,0.0266370052167387
2020-05-09 09:05:59,0.0266302169914732
2020-11-16 18:42:00,0.0266264410112664
2020-03-13 12:25:59,0.0265945086575699
2019-08-19 07:54:00,0.0265500447896401
2021-03-30 21:20:59,0.0265198160742964
2018-12-26 20:46:00,0.0264956238258176
2019-12-26 17:26:59,0.0264877818490127
2021-03-31 22:18:59,0.0264142842576802
2021-03-31 11:01:59,0.026355856151274
2019-08-19 07:52:59,0.0263519942403962
2019-08-19 07:50:59,0.0263100050290302
2020-03-30 12:33:00,0.0262903394026248
2021-03-30 21:13:00,0.0261962308898654
2019-08-19 07:52:00,0.0261213279976667
2020-11-16 18:51:59,0.0260984198949589
2020-03-13 12:39:00,0.0260820612483122
2020-12-18 19:01:00,0.0260704292814482
2020-11-16 18:50:00,0.0260252761327711
2021-03-31 10:49:00,0.0259565242530307
2020-11-16 18:50:59,0.0259524574018122
2019-08-19 08:01:00,0.0259006776766556
2021-03-31 22:18:00,0.0258897399502272
2019-12-26 17:26:00,0.0258874166636357
2021-03-30 21:22:00,0.0258769509369192
2021-03-31 22:29:00,0.0258652593603606
2020-11-16 18:41:00,0.0258285416594213
2020-05-09 09:05:00,0.0257739316307914
2019-08-19 07:49:59,0.025682754303641
2020-05-09 09:28:59,0.0255591188267128
2020-03-30 12:48:59,0.025471579784162
2018-12-26 21:13:00,0.0254349624440057
2021-03-30 21:11:59,0.0254107447504929
2021-03-31 11:03:00,0.0253901032702951
2020-12-18 19:16:59,0.025353971085411
2021-03-31 22:30:00,0.0253375437190917
2019-03-22 19:58:59,0.0252886641490968
2020-03-13 12:25:00,0.0252159833241092
2020-12-18 19:18:00,0.0251744232999504
2019-03-22 20:01:00,0.025153924133714
2019-08-19 08:01:59,0.0251357619249134
2019-08-19 07:49:00,0.0251226447896682
2019-12-26 17:40:59,0.0251203945975214
2021-03-30 21:22:59,0.0251147263924411
2019-03-22 19:57:00,0.0251066483579253
2020-03-30 12:31:59,0.0251038058612689
2021-03-31 22:16:59,0.0250960259343575
2019-03-22 19:58:00,0.0250442355578859
2019-03-22 19:55:59,0.0250271528924537
2019-12-28 18:13:00,0.0250074865100611
2019-10-30 19:40:00,0.0248602585628384
2021-03-31 22:30:59,0.0248453916290209
2020-03-13 12:39:59,0.0248295758576203
2021-03-30 21:11:00,0.0248252944006221
2019-03-22 20:00:00,0.0248249637890542
2021-04-03 10:52:00,0.0247520307193978
2021-03-31 10:47:59,0.0247286645257818
2021-04-03 10:52:59,0.024694681244842
2019-03-22 20:01:59,0.0246389948406573
2020-05-09 09:03:59,0.0246353209623889
2019-12-28 18:42:59,0.0245940955274806
2020-11-16 18:53:00,0.0245827783677824
2019-03-22 20:03:00,0.0245666755660363
2019-12-26 17:25:00,0.0245469221128031
2019-08-19 07:47:59,0.0245301254549946
2020-11-16 18:39:00,0.0244788994309329
2019-10-30 19:38:59,0.0244765678064969
2020-12-18 18:59:59,0.0244603460946014
2019-03-22 19:55:00,0.0244353095046454
2021-03-31 11:03:59,0.0244291587862929
2020-03-13 12:24:00,0.0244269402889128
2020-11-16 18:39:59,0.0244121434663664
2020-11-16 18:55:00,0.0243995250039774
2019-08-19 08:03:00,0.0243757324842266
2020-03-30 12:31:00,0.0243705007360992
2021-04-03 10:50:59,0.0243238048355444
2021-06-29 08:15:00,0.0242945015957684
2019-10-30 19:41:00,0.0242673295235802
2019-08-19 07:47:00,0.0242551987990378
2020-11-16 18:53:59,0.0242112190697005
2019-12-26 17:42:00,0.0241699710505639
2021-04-03 10:54:00,0.0241531001624098
2019-10-30 19:41:59,0.0241124716912548
2019-10-30 19:38:00,0.0240759962508038
2019-03-22 19:54:00,0.0240704185378486
2019-03-22 19:52:59,0.0240482903343227
2019-10-30 19:43:00,0.0240471399077623
2018-12-26 20:45:00,0.0240307987747883
2021-06-29 08:17:00,0.0240068329156121
2019-10-30 19:44:00,0.0239534851440139
2021-03-31 22:32:00,0.0239210089920336
2021-05-28 05:34:59,0.023917931330871
2020-05-09 09:30:00,0.0239159173685853
2019-03-22 20:03:59,0.0239034459679798
2021-06-29 08:15:59,0.0238857928029035
2021-06-29 08:14:00,0.0238784620082425
2021-05-28 05:34:00,0.0238741717796636
2019-03-22 19:50:59,0.0238724435913726
2019-03-22 19:52:00,0.0238652852379872
2020-08-05 06:39:00,0.0238498673916321
2020-08-05 06:42:00,0.0238450484365257
2021-03-31 22:16:00,0.0238313977743774
2019-08-19 08:03:59,0.0238023995256123
2020-08-05 06:39:59,0.0237640223706704
2021-03-30 21:10:00,0.0237631023595973
2021-04-03 10:49:59,0.0237467798444929
2021-03-31 10:47:00,0.0237031805565796
2021-04-03 10:55:00,0.0236972512214636
2021-05-28 05:35:59,0.0236849000261372
2019-12-26 17:43:00,0.023658232366281
2021-03-30 21:24:00,0.0236479099223088
2021-05-28 05:32:59,0.0236098905646419
2021-05-28 05:37:00,0.0235666386735491
2020-03-30 12:50:00,0.0235452516823553
2021-05-28 05:32:00,0.0235338268775294
2021-05-28 05:39:00,0.0235304290560478
2019-12-26 17:23:59,0.02351590692036
2019-10-30 19:44:59,0.0234817068245508
2021-05-28 05:40:00,0.0234675024075239
2020-12-18 19:18:59,0.0234650051943893
2020-08-05 06:38:00,0.0234634493264406
2021-05-28 05:43:59,0.0234621457344022
2021-05-28 05:31:00,0.0234580399105607
2021-05-28 05:37:59,0.0234466280805913
2019-03-22 19:49:59,0.0234218257378419
2021-05-28 05:40:59,0.023402848943055
2020-08-05 06:41:00,0.0233977214241106
2020-11-16 18:56:00,0.0233970359647477
2020-03-30 12:30:00,0.0233871574780045
2021-05-28 05:29:59,0.0233812488560251
2021-03-31 11:04:59,0.0233567081325654
2021-05-28 05:45:00,0.0233465530863816
2021-05-28 05:43:00,0.0233414347983952
2019-10-30 19:46:00,0.0233334412229992
2019-03-22 20:04:59,0.023313155702217
2019-10-30 19:36:59,0.0233061628934063
2020-08-05 06:44:00,0.0232954261942722
2021-04-03 10:49:00,0.0232933619965263
2021-04-03 10:55:59,0.0232525081719555
2021-06-29 08:12:59,0.0232063967545693
2021-05-28 05:42:00,0.0232050694710561
2021-03-31 22:32:59,0.0232029924876226
2021-06-29 08:17:59,0.0232022492198944
2021-04-01 10:32:59,0.0231928691084417
2021-04-01 10:33:59,0.0231692228081456
2021-05-28 05:46:00,0.0230835776619918
2019-08-19 08:04:59,0.0230835297677859
2019-10-30 19:35:59,0.0230774467309594
2019-03-22 20:06:00,0.0230488957648814
2021-03-30 21:08:59,0.0230434011474274
2020-03-13 12:41:00,0.0230295137793452
2021-05-28 05:29:00,0.0230261029053734
2019-08-19 07:46:00,0.0230128614402695
2021-04-01 10:32:00,0.0229521602230002
2020-08-05 06:36:59,0.022941581014835
2020-03-13 12:22:59,0.0229407348182628
2021-06-29 08:18:59,0.0229284290028478
2021-05-28 05:46:59,0.0229202802699676
2019-03-22 19:49:00,0.0229092820207979
2020-05-09 09:02:59,0.022906903965593
2021-01-16 18:45:59,0.0229018265622288
2019-12-28 18:44:00,0.0228791161392705
2018-12-26 21:14:00,0.0228610360286047
2021-01-16 18:45:00,0.0228425089305449
2020-08-19 06:02:59,0.0228422698038777
2020-08-19 06:05:59,0.0228217799269472
2021-03-31 22:15:00,0.0227951010332199
2021-04-01 10:35:00,0.0227658920800814
2021-06-29 08:20:00,0.0227641176023307
2020-04-11 11:18:59,0.0227626575683641
2020-08-19 06:03:59,0.0227469751117455
2021-06-29 08:12:00,0.0227448485472877
2020-08-19 06:05:00,0.022739405784856
2020-05-09 09:31:00,0.0227281563231943
2021-04-01 10:35:59,0.0227232176817286
2019-12-26 17:23:00,0.0227168998087266
2020-08-19 06:02:00,0.0226758317576321
2021-05-28 05:28:00,0.0226704212506108
2019-12-26 17:43:59,0.022662999217336
2020-04-11 11:17:59,0.0226581034488164
2020-04-11 11:20:59,0.022656713439524
2020-08-05 06:42:59,0.0226528941911535
2021-04-03 10:57:00,0.022648404763297
2021-01-16 18:47:00,0.022612327917437
2021-04-01 10:30:59,0.0226045453945225
2020-04-11 11:20:00,0.0225437489428536
2021-01-16 18:44:00,0.0225335194557493
2021-03-30 21:25:00,0.0225290490063873
2020-11-16 18:56:59,0.0224999959427218
2020-08-19 06:00:59,0.0224806528683897
2021-06-29 08:20:59,0.0224605025680484
2021-04-03 10:47:59,0.0224574675411154
2019-03-22 20:06:59,0.0223899425050457
2021-06-29 08:21:59,0.0223690654853255
2019-10-30 19:47:00,0.0223395563148269
2020-04-11 11:17:00,0.0223236507169334
2020-08-19 06:06:59,0.0222926756420006
2021-05-28 05:48:00,0.0222605117178219
2021-04-02 10:21:59,0.0222442784686194
2018-12-26 21:14:59,0.0222369208879852
2019-10-02 21:22:00,0.0222341954413227
2021-04-02 10:23:00,0.0222066976032017
2020-03-30 12:50:59,0.0222059411950941
2021-03-31 10:46:00,0.0222043713276469
2019-10-02 21:19:59,0.0222035851687811
2020-04-11 11:21:59,0.0221903369256077
2021-03-31 11:06:00,0.0221722449579857
2020-08-05 06:45:59,0.0221711589760902
2020-03-30 12:28:59,0.022152969539195
2020-12-18 18:59:00,0.022151162524892
2019-10-02 21:22:59,0.0221502360782795
2021-03-31 22:33:59,0.0221386511015853
2021-06-29 08:23:00,0.02213853557099
2019-08-19 07:44:59,0.0220882335282296
2021-04-01 10:36:59,0.0220875803705548
2020-11-16 18:38:00,0.0220669725500461
2021-04-03 10:58:00,0.022055084744867
2020-08-05 06:36:00,0.0220502552973446
2020-11-16 18:36:59,0.0220486558212816
2021-01-16 18:48:59,0.0220483240617593
2021-04-02 10:24:00,0.0220454931366408
2019-10-02 21:24:00,0.022039986104748
2021-06-29 08:11:00,0.0220264101014487
2020-08-19 06:00:00,0.02202255503303
2019-12-28 18:11:59,0.0219817355346894
2019-10-02 21:19:00,0.0219712469495816
2020-08-19 06:08:00,0.0219698310335867
2021-04-02 10:24:59,0.0219506191653691
2021-05-28 05:26:59,0.0219494530843422
2020-10-20 19:55:59,0.0219461400379733
2019-03-22 19:47:59,0.0219395127825658
2021-01-16 18:47:59,0.0219388085619139
2020-08-05 06:45:00,0.0219325719533828
2020-08-21 06:33:59,0.0218999242459342
2021-03-31 22:13:59,0.0218704912742604
2020-03-13 23:03:00,0.0218671842782951
2021-04-02 10:26:00,0.0218502697873536
2021-04-02 10:27:00,0.021847029099862
2021-03-30 21:08:00,0.0218457432835136
2021-05-28 05:48:59,0.0218445428138943
2020-08-21 06:34:59,0.021843806758601
2019-12-28 18:45:00,0.0218216456042067
2021-01-16 18:50:00,0.0218107799837506
2021-05-28 05:26:00,0.0217977975977614
2021-04-02 10:21:00,0.0217933116346528
2020-03-13 23:01:00,0.0217522644756675
2019-08-19 08:06:00,0.0217508903074856
2021-01-16 18:42:59,0.0217415125722237
2020-08-05 06:34:59,0.021738521411825
2019-03-22 20:08:00,0.0217254536111308
2021-01-16 18:50:59,0.0216930018936397
2020-11-16 18:58:00,0.0216767115344863
2021-04-02 10:19:59,0.0216697030044922
2019-10-30 19:47:59,0.0216690008139636
2020-04-11 11:15:59,0.0216640635061878
2019-12-26 17:45:00,0.0216515622750773
2020-05-09 09:02:00,0.0216392496182748
2020-03-13 23:01:59,0.0216349845958441
2020-12-18 19:19:59,0.0216284217720568
2021-04-02 10:27:59,0.0216059011997831
2019-10-02 21:17:59,0.0215920409524557
2019-10-02 21:20:59,0.021589919902168
2021-04-01 10:30:00,0.0215645238651252
2020-03-13 23:04:59,0.021540033074812
2020-08-21 06:36:00,0.0215057296069134
2020-08-19 06:08:59,0.0215031042055918
2021-01-16 18:53:00,0.0214912459422879
2020-08-21 06:33:00,0.0214415000819768
2019-02-21 19:35:59,0.0214349309831795
2021-04-02 10:29:00,0.0214333401852446
2021-06-29 08:23:59,0.0214332129350266
2020-11-16 18:59:00,0.0214279697538563
2021-01-16 18:51:59,0.0214062253579339
2020-03-13 23:03:59,0.0213968137089946
2020-03-13 23:06:00,0.0213900425622357
2020-04-11 11:23:00,0.0213801652676383
2021-04-02 10:30:00,0.0213732601527889
2020-03-30 12:28:00,0.0213686003713929
2020-08-19 06:10:00,0.0213492832625373
2019-02-21 19:35:00,0.0213486653775742
2021-04-01 10:38:00,0.0213472409041573
2019-10-02 21:25:00,0.0213215898126549
2021-05-28 06:44:00,0.0213123484091017
2020-08-19 06:11:00,0.021309576307069
2021-04-02 10:18:59,0.0213049284802748
2020-08-19 05:59:00,0.0213011801472446
2019-10-30 19:35:00,0.0212983467611984
2020-05-09 09:31:59,0.0212969080529523
2020-08-21 06:31:59,0.0212854549487522
2021-01-16 18:42:00,0.0212827727135659
2021-05-28 05:25:00,0.0212808639834481
2021-03-30 21:25:59,0.0212641811249709
2020-03-13 12:22:00,0.0212587521777025
2019-10-30 19:33:59,0.0212394819804677
2020-08-21 06:36:59,0.0212377480049346
2019-02-21 19:33:59,0.021235223795282
2020-04-10 11:29:59,0.021211297212941
2021-05-28 06:45:00,0.0211925868394347
2019-10-02 21:17:00,0.0211823228856859
2020-03-13 23:00:00,0.0211659937298799
2020-04-11 11:23:59,0.021160204332571
2021-06-29 08:25:00,0.0211577177677306
2019-03-22 20:09:00,0.021153586770814
2019-12-29 19:13:59,0.0211510013973949
2019-06-08 09:05:00,0.0211374010560395
2018-12-25 19:15:00,0.021122042365416
2020-08-05 06:47:00,0.0211165347693211
2019-10-02 21:27:00,0.0210981054409499
2020-04-10 11:31:00,0.021083074532656
2020-03-13 12:42:00,0.0210829641877044
2018-12-25 19:16:59,0.0210803250085653
2021-05-28 05:20:00,0.0210618857136693
2021-06-29 08:09:59,0.0210515041299908
2021-03-31 22:35:00,0.021047074139074
2018-12-26 20:43:59,0.0210450082917222
2020-11-16 18:59:59,0.0210434302189394
2019-03-22 19:47:00,0.0210422983671778
2021-05-28 05:49:59,0.0210342043657882
2021-05-28 06:42:00,0.0210340790921322
2019-06-08 09:00:59,0.0210245609475108
2021-04-03 10:47:00,0.0210029227295933
2019-06-08 09:05:59,0.0210018621921013
2020-08-19 06:11:59,0.0209988914443378
2021-05-28 05:23:59,0.0209830614334433
2020-04-11 11:15:00,0.020982975949169
2019-02-21 19:32:59,0.0209780018653338
2021-05-28 06:42:59,0.0209478779906032
2020-10-20 19:55:00,0.0209437488698264
2021-03-31 22:13:00,0.0209398340610323
2021-05-28 05:20:59,0.0209358120873194
2021-03-31 10:44:59,0.0209327158221953
2019-10-02 21:25:59,0.0209292714942554
2020-04-10 11:32:00,0.0209242440510003
2021-04-01 10:38:59,0.0209083400400182
2020-08-19 05:57:59,0.0209007901073339
2021-04-30 07:46:00,0.020900715211912
2019-06-08 09:02:00,0.0208937975788795
2018-12-25 19:18:00,0.020893174409624
2019-06-08 09:03:59,0.0208923059123142
2019-12-29 19:13:00,0.0208920114561955
2019-08-19 08:06:59,0.0208569210559779
2019-10-30 19:49:00,0.0208550683527435
2021-04-02 10:32:00,0.0208504994239818
2021-04-03 10:58:59,0.0208365618669524
2021-04-02 10:30:59,0.0208288952000345
2021-04-30 07:47:00,0.0208237484569897
2021-05-28 06:45:59,0.0208223097752714
2019-03-22 20:09:59,0.020810529672042
2021-05-28 05:21:59,0.0208098962931588
2020-08-21 06:38:00,0.0208064313276343
2021-05-28 06:39:59,0.0208038338653572
2021-03-31 11:06:59,0.0207883112085165
2021-05-28 05:23:00,0.0207871491394505
2021-05-28 06:41:00,0.0207519952205103
2021-04-01 10:41:00,0.020750937149442
2021-06-29 08:26:00,0.02074422434332
2019-12-29 19:18:00,0.0207378288052419
2019-06-08 09:06:59,0.0207296697302202
2020-12-18 18:58:00,0.0207265035691031
2021-05-28 06:39:00,0.0207219179932215
2021-04-01 10:40:00,0.0207161085359446
2021-01-16 18:53:59,0.0207074392132232
2019-12-26 17:21:59,0.0207070595014292
2021-04-30 07:47:59,0.0207045885208103
2021-04-30 07:49:00,0.0206945171572365
2021-01-16 18:41:00,0.0206907543133367
2020-03-13 23:06:59,0.0206850623585291
2019-12-29 19:16:00,0.0206810074377477
2021-05-30 06:28:59,0.0206779057900229
2019-02-21 19:36:59,0.0206773649814646
2021-05-28 05:18:59,0.0206754863643723
2019-06-08 09:00:00,0.0206579294604722
2020-10-20 19:58:59,0.0206376751422207
2019-06-08 09:02:59,0.0206274672974731
2021-04-30 07:50:59,0.0206189471625809
2020-04-10 11:32:59,0.0206184996348931
2019-02-21 19:30:59,0.0206152548350035
2020-11-16 18:36:00,0.0206132222437712
2021-05-30 06:28:00,0.0206126322919291
2020-10-20 20:00:00,0.020604702927856
2020-10-20 19:57:00,0.0206000580457705
2021-05-28 06:47:00,0.0205523537086035
2020-08-19 06:13:00,0.0205460567774518
2021-04-01 10:41:59,0.0205446266381101
2021-04-02 10:18:00,0.0205370439653908
2021-03-30 21:06:59,0.020521991287386
2020-08-21 06:31:00,0.020498304738825
2021-05-30 06:30:00,0.020498062517232
2019-02-21 19:32:00,0.0204599784365303
2021-05-30 06:31:59,0.0204576173579558
2021-06-26 06:56:00,0.0204441049762384
2020-04-10 11:29:00,0.0204337382251248
2021-05-30 06:31:00,0.0204250428982779
2018-12-25 19:16:00,0.0204123523040432
2021-01-16 18:55:00,0.0204118007363117
2019-06-08 09:08:00,0.0204055087792047
2019-08-19 08:08:00,0.0203999912881128
2021-06-26 06:59:00,0.0203923592630129
2019-10-02 21:16:00,0.0203911484572447
2019-12-29 19:12:00,0.0203771866803684
2021-04-01 10:29:00,0.0203766148772702
2020-08-21 06:30:00,0.0203664775019339
2020-04-10 11:34:00,0.0203441251513202
2020-03-13 22:58:59,0.0203439921723215
2020-05-09 09:00:59,0.0203370068993159
2019-10-30 19:32:59,0.0203294613860968
2021-04-30 07:49:59,0.0203150661197591
2019-10-02 21:28:00,0.0203110959452091
2021-05-30 06:27:00,0.0203031615982504
2020-03-14 12:42:00,0.0202886608067961
2019-03-22 20:11:00,0.0202878000030346
2020-03-14 12:39:59,0.0202783961089059
2021-04-30 07:44:59,0.0202675870327533
2021-05-30 06:33:00,0.0202449763209137
2019-02-21 19:38:00,0.0202435917415566
2021-05-28 05:51:00,0.0202336571820348
2021-04-01 10:43:00,0.0202152277597451
2020-08-05 06:33:59,0.0202100341905229
2020-05-09 09:33:00,0.0202065449203401
2021-01-16 18:39:59,0.0201989918061216
2021-06-26 06:55:00,0.0201842627767631
2019-08-19 07:44:00,0.0201784752131122
2021-05-28 05:17:59,0.0201733732309717
2021-06-29 08:09:00,0.0201710533476386
2020-03-14 12:41:00,0.0201658391391647
2020-03-14 12:39:00,0.0201589552508174
2018-12-25 19:19:59,0.0201585090292244
2020-08-05 06:47:59,0.0201578468399403
2019-12-26 17:46:00,0.020156616491315
2021-05-28 06:38:00,0.0201559127415146
2019-06-08 08:59:00,0.020145815176045
2019-10-30 19:49:59,0.0201182614995614
2021-06-26 06:59:59,0.0201071657224931
2019-12-29 19:15:00,0.0201062670351498
2019-03-22 19:46:00,0.0201009391174153
2020-03-13 23:08:00,0.0200984726497448
2020-08-05 06:33:00,0.0200929648657669
2018-12-25 19:18:59,0.020080534439252
2020-08-21 06:28:59,0.02007206128672
2021-05-30 06:33:59,0.0200418802114068
2021-04-02 10:32:59,0.0200386269230527
2020-04-10 11:28:00,0.020004723703069
2019-03-22 20:12:00,0.0199944054519295
2020-08-21 06:39:00,0.0199797189482262
2020-03-13 12:42:59,0.0199571651776986
2020-11-16 18:34:59,0.0199339048137855
2021-05-28 06:47:59,0.0199254551331557
2019-02-21 19:38:59,0.0199011056333995
2021-04-30 07:52:59,0.0198917925011981
2021-05-28 05:17:00,0.0198909355055523
2021-05-30 06:25:59,0.0198870732846938
2021-06-26 06:56:59,0.0198636684040168
2021-04-01 10:27:59,0.0198579276733148
2020-10-20 19:58:00,0.0198573736958713
2018-12-25 19:13:00,0.019855705056217
2021-04-30 07:52:00,0.0198546020380155
2021-01-16 18:56:00,0.0198502560785343
2020-10-20 20:01:59,0.0198468002777622
2021-06-26 06:58:00,0.0198467281400634
2020-04-10 11:34:59,0.0198366544660833
2020-08-19 06:14:00,0.0198346004102401
2020-03-14 12:42:59,0.0198287308505602
2018-12-26 21:16:00,0.0198258632433454
2020-03-30 12:51:59,0.0198188685532689
2020-10-20 20:03:59,0.0198121712698297
2021-05-28 06:36:59,0.0198059527940214
